channel_short,date,forwards,replies,topic,text,views
mosrutop,2025-10-31T11:41:12+00:00,7.0,,9,"В Главархиве Москвы начался третий сезон образовательного проекта «Уникальные документы. Взгляд нового поколения». Школьники и студенты колледжей будут изучать архивные материалы о полярных экспедициях XX века и об известных исследователях Арктики. Участники проекта будут работать с дневниками ученых дрейфующей станции «Северный полюс», фотографиями строительства арктических портов и личными делами летчиков.",6735.0
mosrutop,2025-10-29T14:11:24+00:00,133.0,,0,"Московская неделя интерьера и дизайна пройдет на ВДНХ с 11 по 14 декабря. Это ежегодное масштабное событие, объединяющее ведущих специалистов в области оформления пространств. В центре внимания будет стенд программы «Сделано в Москве» с товарами столичных производителей. На выставке представят актуальные тренды и решения для дома, офиса и городской среды. Заявки на участие принимаются до 10 ноября.",10007.0
mosrutop,2025-10-29T13:00:01+00:00,3.0,,7,"Пришло время выбирать победителей. А вот и они: 1. Pavelize ttv () 2. Ƥ () 3. () 4. Valentina () 5. Dark_Reaper () Поздравляем, свяжемся с вами в ближайшее время.",8795.0
mosrutop,2025-10-29T11:11:24+00:00,75.0,,3,"В этом году на mos.ru появились новые полезные сервисы. Среди них: «Мосбилет» для покупки билетов без комиссии; суперраздел «Москва — детям» с услугами для родителей; «Моспитомец» — сервис, где можно выбрать любимца из приюта; навигатор по перепланировке квартир; спецпроект по оформлению загранпаспортов. Всего на портале доступно более 450 цифровых услуг, которые помогают горожанам решать повседневные задачи. За 10 лет работы mos.ru обработал более 5,5 миллиарда запросов.",8932.0
mosrutop,2025-10-27T15:31:18+00:00,16.0,,0,"«Активные граждане» проголосуют за лучшие фотографии дикой природы. Участники опросов выберут лучшие снимки в номинациях «Животные в среде обитания», «Заповедная Россия» и «Подводный мир» среди работ со всех уголков планеты. Победители получат дипломы международного фестиваля «Золотая черепаха» и памятные подарки на церемонии в Новой Третьяковке. Проголосовать могут пользователи старше 14 лет с учетной записью на mos.ru, а также дети от 6 до 14 лет через платформу «Активный гражданин — детям». «Город Москва» в MAX и Telegram.",11247.0
mosrutop,2025-10-27T14:33:15+00:00,8.0,,7,"Осень не повод отказываться от активностей. Для любителей экстрима всё еще открыты экшен-парки и рампы, а для роллеров и велосипедистов доступны все парки столицы. Проводите будние вечера и выходные на свежем воздухе. Подписывайтесь на «Город Москву» в MAX и Telegram.",9452.0
mosrutop,2025-10-27T14:01:39+00:00,186.0,,7,"«Матрешка Москвы» в парке «Зарядье» удивляет своими технологическими возможностями. Кинетическая конструкция высотой 22 метра состоит из 1500 подвижных медиаэкранов, каждый из которых оснащен индивидуальным мотором и может менять положение всего за пару секунд. Ежедневно в 19:00, 20:00 и 21:00 здесь проходят 30-минутные мультимедийные шоу, во время которых «Матрешка Москвы» демонстрирует более 20 различных сюжетов — от сказок для детей до рассказов о городских проектах. Вход свободный.",10142.0
mosrutop,2025-10-26T06:00:22+00:00,15.0,,0,Сегодня в Москве ожидается дождь. Температура воздуха днем поднимется до +8 °С. Не забудьте взять с собой зонтик. Подписывайтесь на официальный канал Москвы в MAX.,9052.0
mosrutop,2025-10-25T16:00:01+00:00,27.0,,1,"Более 60 вагонов «Москва-2024» поступят в столичный метрополитен до конца года. Этот состав — разработка российских специалистов, отличающаяся плавным ходом, мощными климатическими системами, удобными межвагонными переходами, а также большим количеством разъемов для зарядки устройств. Поезда «Москва-2024» комфортны и удобны как для пассажиров, так и для машинистов: кабина оборудована тремя сенсорными экранами, эргономичным пультом управления, регулируемым креслом и кондиционером для поддержания комфортной температуры. Они выйдут на одну из самых востребованных линий столичного метро — Замоскворецкую.",8823.0
mosrutop,2025-10-25T13:53:45+00:00,25.0,,0,"На московских ярмарках выходного дня начался сезон солений. На прилавках можно увидеть как традиционные, так и необычные заготовки. Помимо классических соленых огурцов и квашеной капусты, фермеры привозят маринованные кабачки, свеклу, чеснок, хрен, болгарский перец, фаршированные помидоры и овощные салаты. Вкусные и ароматные заготовки по традиционным и авторским рецептам фермеры делают из собственноручно выращенных овощей. Они не только сохраняют часть витаминов, но и являются источником важных минералов: натрия, магния и калия. Соленья можно употреблять как самостоятельную закуску или добавлять в салаты и супы, использовать для приготовления зажарок, рагу и выпечки.",7660.0
mosrutop,2025-10-23T11:34:02+00:00,118.0,,6,"В «Мосбилете» открылась регистрация на «Ночь искусств», которая пройдет 3 и 4 ноября. Главная культурная акция осени объединит музеи, театры, библиотеки, культурные центры и парки столицы. Гостей ждут концерты, спектакли, кинопоказы, лекции, мастер-классы и выставки — всего около 350 мероприятий, посвященных Дню народного единства, защитникам Родины, российским композиторам, поэтам и ученым. Зарегистрироваться и выбрать мероприятия можно уже сейчас в «Мосбилете».",7448.0
mosrutop,2025-10-23T09:01:16+00:00,94.0,,9,"В Большом дворце музея-заповедника «Царицыно» открылась масштабная выставка «Москва и москвичи в эпоху Николая I». Она охватывает три десятилетия — с 1825-го по 1855-й. Гости увидят работы французского художника Огюста Кадоля, на которых изображена Москва, портрет Николая I Джорджа Доу, изображения из коронационного альбома, изданного в 1828 году, а также многое другое. Экспозицию можно посетить до 1 февраля.",8490.0
mosrutop,2025-10-23T06:31:01+00:00,5.0,,3,"В ближайшие три года в Москве продолжат развивать социальную инфраструктуру. Планируют построить, реконструировать, отреставрировать свыше тысячи городских объектов. Среди них образовательные учреждения, объекты здравоохранения, культуры, спорта и социальной защиты населения. На реализацию проектов Адресной инвестиционной программы направят 1,2 трлн рублей, а 1,8 трлн рублей — на капитальный ремонт, приобретение оборудования, подвижного состава, развитие районов и программу реновации.",8681.0
mosrutop,2025-10-23T06:10:43+00:00,20.0,,0,"В Москве открылся 13-й сезон метапредметной олимпиады «Не прервется связь поколений». В ней могут участвовать ученики 4–11-х классов и студенты колледжей. Ребята исследуют жизнь, подвиги и достижения героев Великой Отечественной войны и специальной военной операции. Зарегистрироваться для участия можно до 19 января на официальном сайте.",9074.0
mosrutop,2025-10-22T06:05:09+00:00,104.0,,8,"Приглашаем москвичей на бесплатные тренировки на ВДНХ. С 27 октября в крытом павильоне № 27 «Физкультура и спорт» будут доступны занятия по зумбе, йоге, растяжке и танцевальному фитнесу. Тренировки рассчитаны на горожан старше 18 лет. Зумбу будут проводить по понедельникам в 19:00 и субботам в 10:45, йогу — по вторникам в 19:00 и субботам в 09:30, танцевальный фитнес — по средам в 19:00, а растяжку — по четвергам в 19:00. Для участия необходимо зарегистрироваться на сайте проекта «Мой спортивный район» и прийти за 5–10 минут до начала в удобной спортивной одежде.",9042.0
mosrutop,2025-10-21T07:10:55+00:00,8.0,,7,"Каким будет следующий фестиваль «Усадьбы Москвы»? Повлиять на его развитие можете вы. Инициативы принимают на платформе «Город идей» до 23 октября. Это могут быть новые экскурсионные маршруты, увлекательные игры и квесты, образовательные мероприятия. После экспертного отбора лучшие идеи вынесут на пользовательское голосование.",8982.0
mosrutop,2025-10-19T16:03:13+00:00,27.0,,6,"Масштабный проект «Музейный город ВДНХ» объединяет свыше 30 выставочных пространств, большинство из них разместились в отреставрированных исторических павильонах ВДНХ. Это объекты культурного наследия федерального значения, которые обрели новую жизнь. С начала года наибольшей популярностью у посетителей пользуются выставка «Образ Москвы в русском искусстве из коллекции Государственного Русского музея» в павильоне № 1 «Центральный», центр «Космонавтика и авиация», музеи «Атом», «Слово» и экспозиция в Музее героизма в павильоне № 59 «Зерно». Рассказываем, о чем можно узнать на самых посещаемых площадках ВДНХ. Подписывайтесь на нас в MAX и Telegram.",9150.0
mosrutop,2025-10-19T08:10:07+00:00,7.0,,8,"Москва продолжит создавать необходимые условия и инфраструктуру для здорового и активного образа жизни горожан. В следующем году на развитие физической культуры и спорта будет выделено 173,3 миллиарда рублей. Деньги пойдут на строительство, ремонт и оснащение городских спортивных объектов, функционирование бесплатных секций рядом с домом, развитие детско-юношеского спорта, расширение календаря и доступности массовых забегов и другие преобразования. Комплексный подход поможет москвичам любого возраста не только полюбить спорт, но и сделать его частью своей жизни.",7973.0
mosrutop,2025-10-17T15:11:30+00:00,18.0,,0,Планируем выходные вместе с нашим дайджестом! Предлагаем: отметить День отца на тематических мероприятиях в кинопарке «Москино»; посетить лекции проекта «Оттепель. Не сезон» на ВДНХ; полюбоваться фотографиями дикой природы на выставке фестиваля «Золотая черепаха»; побывать на мероприятиях в экоцентрах в честь Международного дня бобра; заняться спортом или сходить на экскурсию в парке; увидеть живописные картины и скульптуры на выставке Русского музея на ВДНХ; посмотреть соревнования и поддержать спортсменов; узнать больше об экологичном образе жизни на фестивале на Южном речном вокзале; попробовать блюда на Манежной площади и сделать фотографии на фоне осенних декораций; узнать больше о профессиях на дне открытых дверей в колледжах; посетить площадки культурной акции «Московская музейная неделя». Подписывайтесь на официальный канал Москвы в MAX и Telegram.,10595.0
mosrutop,2025-10-16T08:11:25+00:00,25.0,,6,"Появились билеты на лекции и спектакли театрального проекта ВДНХ «Оттепель. Не сезон». Он вдохновлен одноименной эпохой в жизни нашей страны, когда художники, поэты и режиссеры начали искать новые формы художественного выражения. Спектакль-читка «Звездный билет» 17 октября в 19:00 История четырех друзей, которые отправляются в символическое и реальное путешествие в поисках смысла, себя и «звездного билета» в будущее. Паблик-ток «Ленин и любовь» 18 октября в 18:00 Размышления о том, как вождь мирового пролетариата превратился в покровителя всех влюбленных в советском кино. Лекция «Оптический театр Сергея Зорина: искусство континуального света» 18 октября в 14:00 Разговор о творческом пути пионера отечественного медиаарта Сергея Зорина и особенностях его метода работы. Лекция «Спектакли оттепели: право на шепот» 23 октября в 19:00 Обсуждение знаковых спектаклей эпохи оттепели, которыми открывались или рисковали закрыться московские и петербургские театры. Павильон «Рабочий и колхозница». Регистрируйтесь через «Мосбилет», пока не разобрали все места.",8781.0
mosrutop,2025-10-15T08:31:57+00:00,14.0,,5,"Московская санитарная авиация уже 17 лет спасает жизни в самых сложных ситуациях. Только с начала года специалисты выполнили медицинскую эвакуацию около 200 пациентов. Вертолеты оборудованы на уровне реанимационной палаты современного стационара. Врачи могут проводить дефибрилляцию уже во время полета. Специальные посадочные и взлетные площадки находятся при девяти столичных больницах, а также на МКАД и в ТиНАО.",8457.0
mosrutop,2025-10-15T07:35:22+00:00,13.0,,5,"Московской скорой помощи исполняется 106 лет. Ежедневно свыше тысячи бригад совершают около 12 тысяч выездов. Это одна из самых эффективных экстренных медицинских служб в мире. Все ее процессы цифровизированы. «Поздравляю московскую скорую помощь и благодарю каждого сотрудника за профессионализм, заботу о жизнях и здоровье москвичей и гостей города», — написал Сергей Собянин в своем канале в MAX. Кроме того, уже в первом полугодии 2025 года 80 бригад получили новые машины. Транспорт сделали более удобным для работы специалистов, а также оснастили высокотехнологичной медтехникой.",8906.0
mosrutop,2025-10-10T15:11:43+00:00,60.0,,6,"В этом месяце акция «Московская музейная неделя» пройдет с 13 по 19 октября. В определенный день недели вы сможете бесплатно посетить площадки из списка. Для этого необходимо заранее зарегистрироваться в сервисе «Мосбилет» с использованием Mos ID. В понедельник, 13 октября, москвичей и гостей столицы ждут в музее-панораме «Бородинская битва». Во вторник для бесплатного посещения будет открыт «Мультимедиа-арт-музей», где можно увидеть выставку цикла «Детективные истории из жизни музейного хранителя». В среду в галерее «Беляево» гости отправятся в межпланетное путешествие. Они осмотрят фотографии, работы художников, памятные предметы и многое другое. Подробности программы — в материале.",8231.0
mosrutop,2025-10-02T14:01:49+00:00,70.0,,5,Столичная компания разработала тест СА-62 для ранней диагностики рака. Метод выявляет заболевание по анализу крови с точностью 90%. Проект получил поддержку Московского инновационного кластера. Метод продолжает проходить клинические исследования в Скандинавском центре здоровья. Благодаря мерам поддержки Москвы инновационный тест СА-62 можно сделать и в других частных медицинских центрах.,8656.0
rbc_news,2025-11-01T18:24:42+00:00,0.0,,10,"Северная часть Запорожской области осталась без электроснабжения из-за атаки со стороны ВСУ, сообщил глава региона Евгений Балицкий. «Специалисты проводят оперативные работы по ремонту и восстановлению напряжения». Читать РБК в Telegram",5153.0
rbc_news,2025-11-01T17:32:47+00:00,105.0,,3,"Атомная подводная лодка «Хабаровск» спущена на воду в Северодвинске, сообщили в Минобороны. Этот носитель подводного оружия и роботизированных средств позволит успешно решать задачи по защите интересов России в Мировом океане, уточнили в военном ведомстве. Читать РБК в Telegram",32820.0
rbc_news,2025-11-01T17:06:42+00:00,104.0,,0,"Существует несколько признаков, по которым пользователи могут определить сгенерированное нейросетью видео или голосовое сообщение и не стать жертвой мошенников. Этими способами поделился Центральный банк. Отличительным признаком дипфейка может быть неестественная роботизированная речь без эмоций — она может резко обрываться, а движения губ могут не попадать в слова. Также насторожить получателя должны неестественная мимика и дефекты звука, например, посторонние шумы. Однако самый надежный способ проверить подлинность сообщения — лично связаться с его отправителем, отметили в Центральном банке. Если речь идет о деньгах или финансовой помощи, стоит позвонить отправителю или задать ему «проверочный» личный вопрос, ответ на который известен только вам обоим. Читать РБК в Telegram",38961.0
rbc_news,2025-11-01T16:37:17+00:00,38.0,,3,"Банк Revolut обязан соблюдать законы и нормативные акты о санкциях во всех юрисдикциях, в которых осуществляет свою деятельность. Так пресс-служба финансовой организации прокомментировала РБК информацию о закрытии счетов российских клиентов, у которых нет вида на жительство в ЕС или гражданства страны-члена. «Как глобально регулируемое финансовое учреждение Revolut должен соблюдать санкционные законы и регламенты ООН, Европейского союза, Соединенного Королевства, Соединенных Штатов и все прочие применимые законы и регламенты во всех юрисдикциях, в которых работает Revolut», — ответили РБК в банке. Следить за новостями РБК в Telegram",46229.0
rbc_news,2025-11-01T15:55:12+00:00,0.0,,10,"Двое 15-летних подростков и мужчина пострадали в Грайворонском округе в результате атак украинских FPV-дронов, сообщил губернатор Белгородской области Вячеслав Гладков. Читать РБК в Telegram",51217.0
rbc_news,2025-11-01T12:25:10+00:00,40.0,,3,"Власти Ирана выдвинули Telegram несколько условий для возобновления работы мессенджера на территории Исламской Республики. Об этом сообщает Mehr. В частности, Тегеран потребовал ограничить в мессенджере контент, пропагандирующий терроризм и угрожающий нацбезопасности, а также удалять материалы по жалобам граждан. Иран также поставил условие о сотрудничестве мессенджера с судебной системой Исламской Республики и потребовал от Telegram взять на себя обязательство не передавать информацию об иранских пользователях иностранным разведывательным службам. Как пишет Iranint, правительственный комитет не проводил обсуждений по снятию запретов на Telegram, YouTube и Instagram (принадлежит Meta Platforms, чья деятельность признана экстремистской и запрещена в России). Решения по иностранным платформам принимаются в соответствии с планом из 32 пунктов, утвержденным президентом Масудом Пезешкианом. До этого на аналогичных условиях в стране были разблокированы Google Play и WhatsApp (принадлежит Meta Platforms, чья деятельность признана экстремистской и запрещена в России). _Фото: Михаил Гребенщиков / РБК_ Самые важные новости — в телеграм-канале РБК",66557.0
rbc_news,2025-11-01T12:12:10+00:00,2.0,,3,"Взаимодействие России и КНДР не направлено против кого бы то ни было, если эти страны сами не являются агрессорами, заявил замминистра обороны России Олег Савельев. «Хочу подчеркнуть, что это как раз и является тем примером, когда взаимодействие строится, исключая принцип: «против кого мы за», — сказал он на совещании министров обороны государств — участников «СМОА плюс» в Куала-Лумпуре. Савельев назвал соглашение между Москвой и Пхеньяном «абсолютно прозрачным». «Россия выступает за соблюдение принципа единой и неделимой безопасности <...> Вместе с тем, мы вынуждены констатировать все более настойчивые действия отдельных нерегиональных держав, ведущие к прямо противоположным результатам», — сказал Савельев. Другие видео этого дня — в телеграм-канале РБК",66567.0
rbc_news,2025-11-01T12:01:36+00:00,9.0,,10,"В Санкт-Петербурге сотрудники Национального центрального бюро Интерпола МВД задержали находящегося в международном розыске 66-летнего жителя одной из стран Прибалтики, которого обвиняют в присвоении более €1 млн находившейся в процессе банкротства компании. Об этом РБК сообщили в пресс-службе УМВД по Санкт-Петербургу и Ленинградской области. «С 2014 по 2019 годы мужчина был директором и акционером крупной иностранной фирмы. Когда фирма начала процедуру банкротства, он без каких-либо законных оснований начал выводить со счета компании денежные средства. Тем самым за указанный период он похитил 1056175 евро. Задержанный доставлен в отдел полиции для дальнейшей передачи инициатору розыска», — говорится в сообщении. «Фонтанка» и «РИА Новости» пишут, что задержанный имеет статус негражданина Латвии (постоянно проживающие в стране бывшие граждане СССР и их дети, родившиеся до 1 июля 1992 года, которые не получили гражданства других государств). Но при этом, по данным изданий, он был гендиректором компании Overseas Baltiс, зарегистрированной в Литве, и в розыск бизнесмена объявили литовские власти. Читать РБК в Telegram",65592.0
rbc_news,2025-11-01T11:36:52+00:00,316.0,,2,"Маск анонсировал мессенджер X Chat с шифрованием «как у биткоина» Илон Маск в очередной раз стал гостем подкаста Джо Рогана 31 октября. В ходе беседы он сообщил, что компания X работает над отдельным приложением для обмена сообщениями под названием X Chat. По словам Маска, мессенджер будет использовать систему шифрования, аналогичную той, что применяют в биткоине. Запуск приложения ожидается в ближайшие месяцы. _«В X мы полностью перестроили всю систему обмена сообщениями — теперь она называется X Chat. Мы используем систему шифрования на основе прямого обмена между пользователями (peer-to-peer), чем-то похожую на ту, что у биткоина. Это очень надежное шифрование, мы тщательно его тестируем»,_ — сказал Маск. Он также заявил, что X Chat не будет собирать или передавать данные пользователей рекламодателям. Маск раскритиковал конкурентов, в частности WhatsApp (принадлежит Meta Platforms, чья деятельность признана экстремистской и запрещена в России), за то, что они анализируют переписки для показа таргетированной рекламы. Если приложение знает, что показать в рекламе, значит, знает, о чем вы пишете, и эта информация может быть использована и хакерами, отметил он. Присоединяйтесь к форуму РБК Крипто | Подписаться на канал",70556.0
rbc_news,2025-11-01T10:55:03+00:00,183.0,,3,"Генпрокуратура потребовала обратить в доход государства пакеты акций и доли в уставных капиталах компаний, связанных с уральскими бизнесменами Артемом Биковым и Алексеем Бобровым. Как рассказали РБК два источника, знакомые с содержанием антикоррупционного иска, в список требований надзорного ведомства попали промышленные предприятия, банки, пенсионные фонды и энергетические компании (всего 11 организаций, в которых ответчикам принадлежат пять пакетов акций и 13 долей в уставных капиталах). Иск заместителя генерального прокурора об обращении в доход государства движимого и недвижимого имущества поступил в Ленинский районный суд Екатеринбурга 28 октября. В тот же день судья Юлия Москалева наложила обеспечительный арест на имущество и счета указанных в иске физических и юридических лиц. Ответчиками по нему, помимо Бикова и Боброва, проходят находящиеся под стражей в рамках дела о мошенничестве бывший вице-губернатор Свердловской области Олег Чемезов и председатель совета директоров Корпорации СТС Татьяна Черных, объявленный в розыск гендиректор «Облкоммунэнерго» Дмитрий Буданов, бывший замгендиректора «Тюменьэнерго» Василий Корнев, руководители «Городских электрических сетей» Юрий и Павел Елины, еще семь физических лиц и инвестиционный холдинг «Предприятие проектного финансирования». Надзорное ведомство, как рассказали источники РБК, просит изъять акции ответчиков в промышленных предприятиях, включая «ЭК Восток» и «Сибирь-Холдинг», банке «Агропромкредит» и пенсионном фонде «Профессиональный», а также в ряде энергетических компаний — «Ямалкоммунэнерго», «Тюменский энергетический альянс», «Нижневартовская Энергосбытовая Компания», «ЭК Инвест» и «ТЭО». По данным надзорного ведомства ответчики завладели компаниями в обход антикоррупционного законодательства. Картина дня — в телеграм-канале РБК",123781.0
rbc_news,2025-11-01T05:38:18+00:00,140.0,,3,"Росимущество выставило на торги активы, принадлежавшие ранее украинскому бизнесмену Игорю Коломойскому (внесен в список террористов и экстремистов Росфинмониторинга). Речь идет о расположенных в республике Адыгея ООО «Южгазэнерджи» и ООО «Кейтеринг-Юг». Начальная цена активов, реализуемых единым лотом, составляет 3,97 млрд руб., а шаг аукциона — 198 млн руб. В федеральную собственность эти компании перешли в марте 2024 года. Тогда их стоимость оценивалась в 5,1 млрд руб. Эксперты считают их высоко рентабельными. Но из-за истории изъятия, вероятно, они будут реализованы с 25% скидкой к начальной цене, и на это потребуется до полугода. _Фото: ygenergy. ru_ Самые важные новости — в телеграм-канале РБК",91879.0
rbc_news,2025-11-01T05:20:52+00:00,102.0,,3,"После заявлений об испытаниях «Буревестника» и «Посейдона» Дональд Трамп напомнил об атомной подлодке у берегов России и поручил возобновить ядерные испытания в США. Повышению градуса риторики предшествовала попытка нормализации диалога между Москвой и Вашингтоном. После возвращения Трампа в Белый дом только на уровне президентов двух стран состоялись восемь телефонных разговоров и одна личная встреча. Во время последнего звонка — 16 октября — Трамп и Путин условились провести еще один саммит. Они даже наметили место встречи — Будапешт — и поручили главам внешнеполитических ведомств заняться ее подготовкой. Трамп говорил, что переговоры пройдут в течение двух недель. Но их подготовка забуксовала. В конце октября Россия объявила об испытаниях принципиально новых систем вооружения с ядерной силовой установкой — ракеты «Буревестник» и суперторпеды «Посейдон». А президент США сообщил о планах возобновить ядерные испытания, которые страна не проводила уже 33 года. В Кремле, впрочем, отвергают предположения, что диалог между Москвой и Вашингтоном зашел в тупик. РБК собрал хронологию обострения ядерной риторики в наглядном формате. Больше инфографики — в телеграм-канале РБК",96209.0
rbc_news,2025-11-01T05:01:24+00:00,34.0,,0,Главные новости к утру — на телеканале РБК,98718.0
rbc_news,2025-11-01T04:48:15+00:00,67.0,,10,"Силы ПВО уничтожили 98 беспилотников над регионами России за прошедшую ночь, сообщили в Минобороны. Наибольшее количество дронов сбито над Белгородской областью (45). Беспилотники также уничтожены над Самарской областью (12) и Московским регионом (11), причем шесть из них летели в направлении Москвы. Над Воронежской и Ростовской областями перехвачено по десять БПЛА. Над Тульской областью сбито четыре беспилотника, над Липецкой и Рязанской областями — по два. Над Курской и Калужской областями уничтожено по одному дрону. Читать РБК в Telegram",107681.0
rbc_news,2025-10-31T20:51:36+00:00,350.0,,3,"Тыквы и пауки вышли из моды. В России фиксируют резкое падение интереса к Хэллоуину. В этом году спрос на товары для страшных вечеринок сократился в 15 раз. По данным социологов, Хэллоуин преимущественно празднует молодежь в возрасте от 18 до 24 лет. Спрос на товары для маскарадов — разнообразные костюмы, маски злодеев и монстров, специальные предметы декора — кратно рос, ежегодно прибавляя несколько сотен процентов. В этом сезоне ситуация существенно изменилась, отмечают аналитики. «Несмотря на то, что продажи все еще растут, в среднем где-то на 20% октябрь 2025-го к октябрю 2024-го, но по сравнению с прошлогодними показателями, когда рост был 300%, уже такого, конечно, нет», — рассказал в эфире Телеканала РБК представитель объединенной компании Wildberries & Russ Дмитрий Борщевский. Почему россияне разлюбили этот древний кельтский праздник обсудили с экспертами в эфире Телеканала РБК. Другие видео этого дня — в телеграм-канале РБК",127186.0
